No	TMNo	EnNo	Name	INOUT	Mode	DateTime
1355	1	2		0	0	2016/07/04 10:24:17
1356	1	14		0	0	2016/07/04 10:55:20
1357	1	11		0	0	2016/07/04 14:47:07
1358	1	3		0	0	2016/07/04 17:52:34
1359	1	8		0	0	2016/07/04 17:52:46
1360	1	5		0	0	2016/07/04 18:09:56
1361	1	5		0	0	2016/07/04 18:09:56
1362	1	6		0	0	2016/07/04 18:12:26
1363	1	4		0	0	2016/07/04 18:13:47
1364	1	4		0	0	2016/07/04 18:13:49
1365	1	13		0	0	2016/07/04 18:46:35
1366	1	14		0	0	2016/07/04 18:49:45
1367	1	9		0	0	2016/07/04 19:02:31
1368	1	10		0	0	2016/07/04 19:02:44
1369	1	13		0	0	2016/07/05 05:57:21
1370	1	11		0	0	2016/07/05 07:23:41
1371	1	6		0	0	2016/07/05 07:38:22
1372	1	5		0	0	2016/07/05 08:11:19
1373	1	7		0	0	2016/07/05 08:27:08
1374	1	7		0	0	2016/07/05 08:27:11
1375	1	8		0	0	2016/07/05 08:39:12
1376	1	3		0	0	2016/07/05 08:39:31
1377	1	2		0	0	2016/07/05 09:55:56
1378	1	15		0	0	2016/07/05 09:57:39
1379	1	10		0	0	2016/07/05 10:15:14
1380	1	14		0	0	2016/07/05 10:51:00
1381	1	11		0	0	2016/07/05 15:17:17
1382	1	2		0	0	2016/07/05 17:20:18
1383	1	5		0	0	2016/07/05 17:48:06
1384	1	6		0	0	2016/07/05 18:19:19
1385	1	7		0	0	2016/07/05 18:25:47
1386	1	7		0	0	2016/07/05 18:25:49
1387	1	4		0	0	2016/07/05 18:29:38
1388	1	4		0	0	2016/07/05 18:29:40
1389	1	8		0	0	2016/07/05 18:56:03
1390	1	13		0	0	2016/07/05 18:56:11
1391	1	14		0	0	2016/07/05 18:56:20
1392	1	10		0	0	2016/07/05 19:16:23
1393	1	11		0	0	2016/07/06 07:42:46
1394	1	6		0	0	2016/07/06 08:15:54
1395	1	5		0	0	2016/07/06 08:35:23
1396	1	3		0	0	2016/07/06 08:36:22
1397	1	8		0	0	2016/07/06 08:36:45
1398	1	7		0	0	2016/07/06 08:38:12
1399	1	4		0	0	2016/07/06 08:58:55
1400	1	4		0	0	2016/07/06 08:58:55
1401	1	2		0	0	2016/07/06 09:47:43
1402	1	9		0	0	2016/07/06 09:59:26
1403	1	10		0	0	2016/07/06 10:06:59
1404	1	14		0	0	2016/07/06 10:53:34
1405	1	11		0	0	2016/07/06 17:20:30
1406	1	3		0	0	2016/07/06 17:41:19
1407	1	6		0	0	2016/07/06 18:15:48
1408	1	4		0	0	2016/07/06 18:15:57
1409	1	7		0	0	2016/07/06 18:17:23
1410	1	13		0	0	2016/07/06 18:50:39
1411	1	14		0	0	2016/07/06 18:51:44
1412	1	8		0	0	2016/07/06 18:52:48
1413	1	10		0	0	2016/07/06 19:15:33
1414	1	9		0	0	2016/07/06 19:15:41
1415	1	5		0	0	2016/07/06 19:19:14
1416	1	11		0	0	2016/07/07 07:09:37
1417	1	6		0	0	2016/07/07 07:57:56
1418	1	5		0	0	2016/07/07 08:08:02
1419	1	7		0	0	2016/07/07 08:15:27
1420	1	8		0	0	2016/07/07 08:26:38
1421	1	3		0	0	2016/07/07 08:26:51
1422	1	4		0	0	2016/07/07 09:09:30
1423	1	10		0	0	2016/07/07 10:17:23
1424	1	2		0	0	2016/07/07 10:25:18
1425	1	9		0	0	2016/07/07 10:39:36
1426	1	14		0	0	2016/07/07 10:50:26
1427	1	2		0	0	2016/07/07 17:09:41
1428	1	5		0	0	2016/07/07 17:52:29
1429	1	3		0	0	2016/07/07 18:05:48
1430	1	6		0	0	2016/07/07 18:15:22
1431	1	7		0	0	2016/07/07 18:18:11
1432	1	14		0	0	2016/07/07 18:21:46
1433	1	4		0	0	2016/07/07 18:25:16
1434	1	13		0	0	2016/07/07 18:30:14
1435	1	8		0	0	2016/07/07 18:48:17
1436	1	9		0	0	2016/07/07 19:05:29
1437	1	10		0	0	2016/07/07 19:05:55
1438	1	13		0	0	2016/07/08 06:24:42
1439	1	11		0	0	2016/07/08 07:46:00
1440	1	6		0	0	2016/07/08 08:08:25
1441	1	7		0	0	2016/07/08 08:17:50
1442	1	7		0	0	2016/07/08 08:17:50
1443	1	8		0	0	2016/07/08 08:30:56
1444	1	5		0	0	2016/07/08 08:31:09
1445	1	5		0	0	2016/07/08 08:31:09
1446	1	3		0	0	2016/07/08 08:31:30
1447	1	2		0	0	2016/07/08 09:49:17
1448	1	10		0	0	2016/07/08 09:58:15
1449	1	9		0	0	2016/07/08 10:18:59
1450	1	14		0	0	2016/07/08 10:54:40
1451	1	11		0	0	2016/07/08 15:51:29
1452	1	2		0	0	2016/07/08 17:01:00
1453	1	6		0	0	2016/07/08 18:02:32
1454	1	7		0	0	2016/07/08 18:28:19
1455	1	7		0	0	2016/07/08 18:28:19
1456	1	13		0	0	2016/07/08 18:42:31
1457	1	14		0	0	2016/07/08 18:46:18
1458	1	3		0	0	2016/07/08 19:32:12
1459	1	8		0	0	2016/07/08 19:32:54
1460	1	10		0	0	2016/07/08 19:35:52
1461	1	9		0	0	2016/07/08 19:36:01
1462	1	11		0	0	2016/07/09 07:35:47
1463	1	6		0	0	2016/07/09 07:40:02
1464	1	7		0	0	2016/07/09 08:13:45
1465	1	3		0	0	2016/07/09 08:28:25
1466	1	8		0	0	2016/07/09 08:28:39
1467	1	9		0	0	2016/07/09 10:05:40
1468	1	15		0	0	2016/07/09 10:07:48
1469	1	10		0	0	2016/07/09 10:08:04
1470	1	2		0	0	2016/07/09 10:18:10
1471	1	14		0	0	2016/07/09 10:55:42
1472	1	11		0	0	2016/07/09 16:07:31
1473	1	2		0	0	2016/07/09 17:20:02
1474	1	3		0	0	2016/07/09 17:25:45
1475	1	5		0	0	2016/07/09 17:56:03
1476	1	9		0	0	2016/07/09 18:06:09
1477	1	6		0	0	2016/07/09 18:09:34
1478	1	7		0	0	2016/07/09 18:28:25
1479	1	7		0	0	2016/07/09 18:28:25
1480	1	13		0	0	2016/07/09 18:31:00
1481	1	14		0	0	2016/07/09 18:42:06
1482	1	10		0	0	2016/07/09 19:45:24
1483	1	13		0	0	2016/07/10 07:32:34
1484	1	8		0	0	2016/07/10 08:16:26
1485	1	11		0	0	2016/07/10 08:16:37
1486	1	4		0	0	2016/07/10 08:42:04
1487	1	4		0	0	2016/07/10 08:42:04
1488	1	3		0	0	2016/07/10 09:12:19
1489	1	5		0	0	2016/07/10 09:12:35
1490	1	5		0	0	2016/07/10 09:12:35
1491	1	9		0	0	2016/07/10 09:52:53
1492	1	6		0	0	2016/07/10 17:59:37
1493	1	7		0	0	2016/07/10 17:59:44
1494	1	8		0	0	2016/07/10 18:14:41
1495	1	4		0	0	2016/07/10 18:15:34
1496	1	9		0	0	2016/07/10 18:33:19
1497	1	14		0	0	2016/07/10 18:41:39
1498	1	11		0	0	2016/07/11 07:30:49
1499	1	14		0	0	2016/07/11 08:20:21
1500	1	3		0	0	2016/07/11 08:26:46
1501	1	8		0	0	2016/07/11 08:26:55
1502	1	5		0	0	2016/07/11 08:31:20
1503	1	6		0	0	2016/07/11 08:54:35
1504	1	7		0	0	2016/07/11 08:54:43
1505	1	7		0	0	2016/07/11 08:54:43
1506	1	2		0	0	2016/07/11 09:51:43
1507	1	15		0	0	2016/07/11 10:03:45
1508	1	9		0	0	2016/07/11 10:18:10
1509	1	13		0	0	2016/07/11 10:38:03
1510	1	2		0	0	2016/07/11 17:17:27
1511	1	6		0	0	2016/07/11 18:08:00
1512	1	6		0	0	2016/07/11 18:08:04
1513	1	4		0	0	2016/07/11 18:08:42
1514	1	3		0	0	2016/07/11 18:28:25
1515	1	5		0	0	2016/07/11 18:28:36
1516	1	8		0	0	2016/07/11 18:28:52
1517	1	13		0	0	2016/07/11 18:34:33
1518	1	14		0	0	2016/07/11 18:49:48
1519	1	7		0	0	2016/07/11 19:02:36
1520	1	9		0	0	2016/07/11 19:21:34
1521	1	11		0	0	2016/07/12 07:39:43
1522	1	14		0	0	2016/07/12 08:06:22
1523	1	3		0	0	2016/07/12 08:16:44
1524	1	5		0	0	2016/07/12 08:16:56
1525	1	8		0	0	2016/07/12 08:17:20
1526	1	7		0	0	2016/07/12 08:29:39
1527	1	6		0	0	2016/07/12 08:30:12
1528	1	4		0	0	2016/07/12 08:30:20
1529	1	15		0	0	2016/07/12 09:45:41
1530	1	2		0	0	2016/07/12 10:16:54
1531	1	10		0	0	2016/07/12 10:22:15
1532	1	13		0	0	2016/07/12 10:49:05
1533	1	11		0	0	2016/07/12 12:16:04
1534	1	2		0	0	2016/07/12 17:33:57
1535	1	6		0	0	2016/07/12 18:17:14
1536	1	4		0	0	2016/07/12 18:17:52
1537	1	3		0	0	2016/07/12 18:29:51
1538	1	8		0	0	2016/07/12 18:30:06
1539	1	13		0	0	2016/07/12 18:45:31
1540	1	14		0	0	2016/07/12 18:52:33
1541	1	10		0	0	2016/07/12 19:06:07
1542	1	7		0	0	2016/07/12 19:06:17
1543	1	13		0	0	2016/07/13 06:55:21
1544	1	14		0	0	2016/07/13 07:39:04
1545	1	3		0	0	2016/07/13 08:22:41
1546	1	8		0	0	2016/07/13 08:22:51
1547	1	6		0	0	2016/07/13 08:25:02
1548	1	7		0	0	2016/07/13 08:31:30
1549	1	4		0	0	2016/07/13 09:16:42
1550	1	5		0	0	2016/07/13 09:41:06
1551	1	2		0	0	2016/07/13 09:53:02
1552	1	15		0	0	2016/07/13 10:01:22
1553	1	10		0	0	2016/07/13 10:02:23
1554	1	9		0	0	2016/07/13 10:03:32
1555	1	13		0	0	2016/07/13 11:56:01
1556	1	2		0	0	2016/07/13 17:08:06
1557	1	5		0	0	2016/07/13 18:17:27
1558	1	6		0	0	2016/07/13 18:18:41
1559	1	3		0	0	2016/07/13 18:23:37
1560	1	11		0	0	2016/07/13 18:24:25
1561	1	4		0	0	2016/07/13 18:35:12
1562	1	14		0	0	2016/07/13 18:52:59
1563	1	7		0	0	2016/07/13 18:59:24
1564	1	7		0	0	2016/07/13 18:59:24
1565	1	10		0	0	2016/07/13 19:06:11
1566	1	9		0	0	2016/07/13 19:06:21
1567	1	11		0	0	2016/07/14 07:12:31
1568	1	14		0	0	2016/07/14 07:51:23
1569	1	6		0	0	2016/07/14 08:09:30
1570	1	3		0	0	2016/07/14 08:23:31
1571	1	8		0	0	2016/07/14 08:23:39
1572	1	7		0	0	2016/07/14 08:30:56
1573	1	4		0	0	2016/07/14 08:48:04
1574	1	5		0	0	2016/07/14 09:20:17
1575	1	15		0	0	2016/07/14 10:07:03
1576	1	2		0	0	2016/07/14 10:09:42
1577	1	10		0	0	2016/07/14 10:11:19
1578	1	13		0	0	2016/07/14 10:36:15
1579	1	2		0	0	2016/07/14 15:47:29
1580	1	6		0	0	2016/07/14 18:11:16
1581	1	5		0	0	2016/07/14 18:18:12
1582	1	4		0	0	2016/07/14 18:26:54
1583	1	4		0	0	2016/07/14 18:26:54
1584	1	8		0	0	2016/07/14 18:27:28
1585	1	3		0	0	2016/07/14 18:28:12
1586	1	13		0	0	2016/07/14 18:47:44
1587	1	14		0	0	2016/07/14 18:53:32
1588	1	7		0	0	2016/07/14 18:57:32
1589	1	7		0	0	2016/07/14 18:57:34
1590	1	10		0	0	2016/07/14 19:23:01
1591	1	11		0	0	2016/07/15 08:08:10
1592	1	3		0	0	2016/07/15 08:16:21
1593	1	8		0	0	2016/07/15 08:16:34
1594	1	5		0	0	2016/07/15 08:17:26
1595	1	14		0	0	2016/07/15 08:17:39
1596	1	6		0	0	2016/07/15 08:19:40
1597	1	7		0	0	2016/07/15 08:25:23
1598	1	4		0	0	2016/07/15 08:50:41
1599	1	4		0	0	2016/07/15 08:50:41
1600	1	15		0	0	2016/07/15 09:46:10
1601	1	10		0	0	2016/07/15 10:09:01
1602	1	2		0	0	2016/07/15 10:17:34
1603	1	13		0	0	2016/07/15 10:46:16
1604	1	2		0	0	2016/07/15 17:17:15
1605	1	6		0	0	2016/07/15 18:11:07
1606	1	4		0	0	2016/07/15 18:41:58
1607	1	14		0	0	2016/07/15 18:47:33
1608	1	7		0	0	2016/07/15 18:55:44
1609	1	5		0	0	2016/07/15 18:58:00
1610	1	13		0	0	2016/07/15 19:05:15
1611	1	8		0	0	2016/07/15 19:13:20
1612	1	3		0	0	2016/07/15 19:13:54
1613	1	10		0	0	2016/07/15 19:51:18
1614	1	11		0	0	2016/07/16 07:29:04
1615	1	14		0	0	2016/07/16 08:04:30
1616	1	14		0	0	2016/07/16 08:04:40
1617	1	5		0	0	2016/07/16 08:09:33
1618	1	3		0	0	2016/07/16 08:13:39
1619	1	8		0	0	2016/07/16 08:13:52
1620	1	7		0	0	2016/07/16 08:22:24
1621	1	6		0	0	2016/07/16 08:40:17
1622	1	4		0	0	2016/07/16 09:09:43
1623	1	15		0	0	2016/07/16 09:52:46
1624	1	10		0	0	2016/07/16 10:04:26
1625	1	2		0	0	2016/07/16 10:08:17
1626	1	2		0	0	2016/07/16 17:13:21
1627	1	8		0	0	2016/07/16 17:17:11
1628	1	11		0	0	2016/07/16 17:27:18
1629	1	10		0	0	2016/07/16 18:12:10
1630	1	4		0	0	2016/07/16 18:14:44
1631	1	4		0	0	2016/07/16 18:14:44
1632	1	7		0	0	2016/07/16 18:14:51
1633	1	7		0	0	2016/07/16 18:14:51
1634	1	3		0	0	2016/07/16 18:23:29
1635	1	5		0	0	2016/07/16 18:23:43
1636	1	13		0	0	2016/07/16 18:35:53
1637	1	14		0	0	2016/07/16 18:52:59
1638	1	14		0	0	2016/07/17 07:54:53
1639	1	6		0	0	2016/07/17 08:11:44
1640	1	10		0	0	2016/07/17 08:42:01
1641	1	4		0	0	2016/07/17 08:44:50
1642	1	13		0	0	2016/07/17 09:03:49
1643	1	9		0	0	2016/07/17 09:04:01
1644	1	10		0	0	2016/07/17 15:30:15
1645	1	5		0	0	2016/07/17 18:03:58
1646	1	6		0	0	2016/07/17 18:04:17
1647	1	13		0	0	2016/07/17 18:05:36
1648	1	3		0	0	2016/07/17 18:27:54
1649	1	9		0	0	2016/07/17 18:33:51
1650	1	8		0	0	2016/07/17 18:42:47
1651	1	11		0	0	2016/07/17 20:00:53
1652	1	14		0	0	2016/07/18 07:49:42
1653	1	14		0	0	2016/07/18 07:56:24
1654	1	6		0	0	2016/07/18 08:06:37
1655	1	7		0	0	2016/07/18 08:14:58
1656	1	3		0	0	2016/07/18 08:26:13
1657	1	8		0	0	2016/07/18 08:26:25
1658	1	5		0	0	2016/07/18 08:34:25
1659	1	11		0	0	2016/07/18 08:45:08
1660	1	10		0	0	2016/07/18 09:04:35
1661	1	15		0	0	2016/07/18 09:59:28
1662	1	9		0	0	2016/07/18 10:06:37
1663	1	13		0	0	2016/07/18 10:44:06
1664	1	14		0	0	2016/07/18 15:45:06
1665	1	10		0	0	2016/07/18 16:06:09
1666	1	2		0	0	2016/07/18 17:19:03
1667	1	5		0	0	2016/07/18 17:59:14
1668	1	6		0	0	2016/07/18 18:01:37
1669	1	7		0	0	2016/07/18 18:27:52
1670	1	3		0	0	2016/07/18 18:50:19
1671	1	8		0	0	2016/07/18 18:50:32
1672	1	13		0	0	2016/07/18 18:51:08
1673	1	9		0	0	2016/07/18 19:17:11
1674	1	14		0	0	2016/07/19 07:14:53
1675	1	6		0	0	2016/07/19 07:58:25
1676	1	3		0	0	2016/07/19 08:09:34
1677	1	7		0	0	2016/07/19 08:13:35
1678	1	7		0	0	2016/07/19 08:13:35
1679	1	5		0	0	2016/07/19 08:15:23
1680	1	5		0	0	2016/07/19 08:16:19
1681	1	8		0	0	2016/07/19 08:17:46
1682	1	10		0	0	2016/07/19 09:00:33
1683	1	15		0	0	2016/07/19 09:54:38
1684	1	9		0	0	2016/07/19 10:16:38
1685	1	2		0	0	2016/07/19 10:40:34
1686	1	14		0	0	2016/07/19 15:18:19
1687	1	10		0	0	2016/07/19 15:35:28
1688	1	3		0	0	2016/07/19 17:07:41
1689	1	5		0	0	2016/07/19 18:06:30
1690	1	5		0	0	2016/07/19 18:06:30
1691	1	7		0	0	2016/07/19 18:25:41
1692	1	6		0	0	2016/07/19 18:26:17
1693	1	11		0	0	2016/07/19 18:57:23
1694	1	13		0	0	2016/07/19 18:58:17
1695	1	9		0	0	2016/07/19 19:01:20
1696	1	8		0	0	2016/07/19 19:02:47
1697	1	14		0	0	2016/07/20 07:13:58
1698	1	7		0	0	2016/07/20 08:11:28
1699	1	4		0	0	2016/07/20 08:22:52
1700	1	8		0	0	2016/07/20 08:23:38
1701	1	3		0	0	2016/07/20 08:24:22
1702	1	5		0	0	2016/07/20 08:24:29
1703	1	11		0	0	2016/07/20 08:26:21
1704	1	10		0	0	2016/07/20 09:13:53
1705	1	15		0	0	2016/07/20 10:07:33
1706	1	9		0	0	2016/07/20 10:11:35
1707	1	2		0	0	2016/07/20 10:16:23
1708	1	13		0	0	2016/07/20 11:31:40
1709	1	14		0	0	2016/07/20 15:09:29
1710	1	10		0	0	2016/07/20 16:03:18
1711	1	2		0	0	2016/07/20 17:29:34
1712	1	5		0	0	2016/07/20 17:40:11
1713	1	4		0	0	2016/07/20 18:28:32
1714	1	7		0	0	2016/07/20 18:30:28
1715	1	8		0	0	2016/07/20 18:40:54
1716	1	9		0	0	2016/07/20 18:56:29
1717	1	13		0	0	2016/07/20 18:59:29
1718	1	11		0	0	2016/07/20 19:14:36
1719	1	6		0	0	2016/07/21 08:01:55
1720	1	8		0	0	2016/07/21 08:33:53
1721	1	13		0	0	2016/07/21 08:55:46
1722	1	5		0	0	2016/07/21 09:00:19
1723	1	15		0	0	2016/07/21 09:57:08
1724	1	2		0	0	2016/07/21 10:09:32
1725	1	9		0	0	2016/07/21 10:13:11
1726	1	2		0	0	2016/07/21 17:28:17
1727	1	5		0	0	2016/07/21 17:55:59
1728	1	3		0	0	2016/07/21 18:01:41
1729	1	13		0	0	2016/07/21 18:05:03
1730	1	6		0	0	2016/07/21 18:07:47
1731	1	8		0	0	2016/07/21 18:40:02
1732	1	9		0	0	2016/07/21 19:14:07
1733	1	11		0	0	2016/07/21 19:43:13
1734	1	8		0	0	2016/07/22 06:33:35
1735	1	11		0	0	2016/07/22 08:47:47
1736	1	14		0	0	2016/07/22 08:55:46
1737	1	3		0	0	2016/07/22 09:00:29
1738	1	4		0	0	2016/07/22 09:03:44
1739	1	4		0	0	2016/07/22 09:03:44
1740	1	15		0	0	2016/07/22 09:49:45
1741	1	10		0	0	2016/07/22 10:18:03
1742	1	2		0	0	2016/07/22 10:19:16
1743	1	2		0	0	2016/07/22 17:20:47
1744	1	3		0	0	2016/07/22 17:24:07
1745	1	5		0	0	2016/07/22 17:47:57
1746	1	6		0	0	2016/07/22 17:54:34
1747	1	14		0	0	2016/07/22 17:55:04
1748	1	4		0	0	2016/07/22 18:28:01
1749	1	8		0	0	2016/07/22 18:43:41
1750	1	11		0	0	2016/07/22 19:18:52
1751	1	10		0	0	2016/07/22 19:25:43
1752	1	14		0	0	2016/07/23 07:16:16
1753	1	7		0	0	2016/07/23 07:59:34
1754	1	6		0	0	2016/07/23 08:06:04
1755	1	4		0	0	2016/07/23 08:12:50
1756	1	4		0	0	2016/07/23 08:12:50
1757	1	5		0	0	2016/07/23 08:19:24
1758	1	3		0	0	2016/07/23 08:29:11
1759	1	8		0	0	2016/07/23 08:29:25
1760	1	11		0	0	2016/07/23 08:32:04
1761	1	15		0	0	2016/07/23 09:49:44
1762	1	2		0	0	2016/07/23 10:10:42
1763	1	9		0	0	2016/07/23 10:15:33
1764	1	13		0	0	2016/07/23 10:51:17
1765	1	14		0	0	2016/07/23 15:09:50
1766	1	3		0	0	2016/07/23 17:23:53
1767	1	2		0	0	2016/07/23 17:24:48
1768	1	6		0	0	2016/07/23 18:13:34
1769	1	7		0	0	2016/07/23 18:28:55
1770	1	4		0	0	2016/07/23 18:34:41
1771	1	4		0	0	2016/07/23 18:34:41
1772	1	8		0	0	2016/07/23 18:41:20
1773	1	13		0	0	2016/07/23 18:58:59
1774	1	11		0	0	2016/07/23 19:04:02
1775	1	9		0	0	2016/07/23 19:10:52
1776	1	5		0	0	2016/07/24 08:09:45
1777	1	3		0	0	2016/07/24 08:29:49
1778	1	8		0	0	2016/07/24 08:30:05
1779	1	14		0	0	2016/07/24 08:54:46
1780	1	9		0	0	2016/07/24 09:23:53
1781	1	10		0	0	2016/07/24 10:19:13
1782	1	6		0	0	2016/07/24 18:00:15
1783	1	14		0	0	2016/07/24 18:09:46
1784	1	4		0	0	2016/07/24 18:13:08
1785	1	4		0	0	2016/07/24 18:13:08
1786	1	9		0	0	2016/07/24 18:23:10
1787	1	5		0	0	2016/07/24 18:39:24
1788	1	13		0	0	2016/07/24 18:39:41
1789	1	10		0	0	2016/07/24 18:51:04
1790	1	7		0	0	2016/07/24 18:51:13
1791	1	11		0	0	2016/07/25 07:26:10
1792	1	6		0	0	2016/07/25 08:07:41
1793	1	3		0	0	2016/07/25 08:11:15
1794	1	5		0	0	2016/07/25 08:14:05
1795	1	7		0	0	2016/07/25 08:17:37
1796	1	7		0	0	2016/07/25 08:17:37
1797	1	4		0	0	2016/07/25 08:24:49
1798	1	4		0	0	2016/07/25 08:24:49
1799	1	2		0	0	2016/07/25 09:55:51
1800	1	14		0	0	2016/07/25 09:56:39
1801	1	9		0	0	2016/07/25 10:03:10
1802	1	10		0	0	2016/07/25 10:17:12
1803	1	2		0	0	2016/07/25 17:09:22
1804	1	11		0	0	2016/07/25 17:09:44
1805	1	14		0	0	2016/07/25 18:04:43
1806	1	4		0	0	2016/07/25 18:13:30
1807	1	4		0	0	2016/07/25 18:13:30
1808	1	3		0	0	2016/07/25 18:27:45
1809	1	13		0	0	2016/07/25 18:47:54
1810	1	7		0	0	2016/07/25 18:57:52
1811	1	10		0	0	2016/07/25 19:02:04
1812	1	9		0	0	2016/07/25 19:02:25
1813	1	11		0	0	2016/07/26 07:25:39
1814	1	7		0	0	2016/07/26 08:29:51
1815	1	3		0	0	2016/07/26 08:38:50
1816	1	14		0	0	2016/07/26 09:56:51
1817	1	10		0	0	2016/07/26 10:00:53
1818	1	15		0	0	2016/07/26 10:06:53
1819	1	9		0	0	2016/07/26 10:14:08
1820	1	2		0	0	2016/07/26 10:23:07
1821	1	8		0	0	2016/07/26 10:24:55
1822	1	11		0	0	2016/07/26 14:22:50
1823	1	14		0	0	2016/07/26 17:46:55
1824	1	6		0	0	2016/07/26 18:17:46
1825	1	4		0	0	2016/07/26 18:17:54
1826	1	4		0	0	2016/07/26 18:17:54
1827	1	3		0	0	2016/07/26 18:23:55
1828	1	8		0	0	2016/07/26 18:24:11
1829	1	7		0	0	2016/07/26 18:35:47
1830	1	7		0	0	2016/07/26 18:35:47
1831	1	13		0	0	2016/07/26 18:48:38
1832	1	10		0	0	2016/07/26 19:07:58
1833	1	9		0	0	2016/07/26 19:08:26
1834	1	11		0	0	2016/07/27 07:51:18
1835	1	8		0	0	2016/07/27 08:14:45
1836	1	5		0	0	2016/07/27 08:22:36
1837	1	7		0	0	2016/07/27 08:25:38
1838	1	6		0	0	2016/07/27 08:25:52
1839	1	6		0	0	2016/07/27 08:25:52
1840	1	4		0	0	2016/07/27 08:26:02
1841	1	4		0	0	2016/07/27 08:26:02
1842	1	14		0	0	2016/07/27 09:57:47
1843	1	15		0	0	2016/07/27 10:06:28
1844	1	9		0	0	2016/07/27 10:07:42
1845	1	9		0	0	2016/07/27 10:07:42
1846	1	10		0	0	2016/07/27 10:11:20
1847	1	11		0	0	2016/07/27 17:05:47
1848	1	11		0	0	2016/07/27 17:05:47
1849	1	6		0	0	2016/07/27 18:01:43
1850	1	14		0	0	2016/07/27 18:06:48
1851	1	5		0	0	2016/07/27 18:07:40
1852	1	4		0	0	2016/07/27 18:24:51
1853	1	4		0	0	2016/07/27 18:24:51
1854	1	8		0	0	2016/07/27 18:25:36
1855	1	7		0	0	2016/07/27 18:38:11
1856	1	13		0	0	2016/07/27 18:53:20
1857	1	9		0	0	2016/07/27 19:00:36
1858	1	10		0	0	2016/07/27 19:35:47
1859	1	11		0	0	2016/07/28 07:50:28
1860	1	8		0	0	2016/07/28 08:16:13
1861	1	7		0	0	2016/07/28 08:28:08
1862	1	4		0	0	2016/07/28 08:30:31
1863	1	6		0	0	2016/07/28 08:36:43
1864	1	5		0	0	2016/07/28 08:37:15
1865	1	14		0	0	2016/07/28 09:55:45
1866	1	2		0	0	2016/07/28 10:07:34
1867	1	15		0	0	2016/07/28 10:11:19
1868	1	10		0	0	2016/07/28 10:20:24
1869	1	9		0	0	2016/07/28 10:20:52
1870	1	14		0	0	2016/07/28 18:09:13
1871	1	4		0	0	2016/07/28 18:29:37
1872	1	4		0	0	2016/07/28 18:29:40
1873	1	8		0	0	2016/07/28 18:29:43
1874	1	7		0	0	2016/07/28 18:42:07
1875	1	13		0	0	2016/07/28 18:44:45
1876	1	6		0	0	2016/07/28 19:06:21
1877	1	10		0	0	2016/07/28 19:12:20
1878	1	9		0	0	2016/07/28 19:12:38
1879	1	13		0	0	2016/07/29 06:07:25
1880	1	11		0	0	2016/07/29 07:17:30
1881	1	8		0	0	2016/07/29 08:10:06
1882	1	7		0	0	2016/07/29 08:28:54
1883	1	7		0	0	2016/07/29 08:28:54
1884	1	6		0	0	2016/07/29 08:37:29
1885	1	3		0	0	2016/07/29 09:18:26
1886	1	4		0	0	2016/07/29 09:34:32
1887	1	4		0	0	2016/07/29 09:34:32
1888	1	4		0	0	2016/07/29 09:34:34
1889	1	15		0	0	2016/07/29 09:53:26
1890	1	15		0	0	2016/07/29 09:53:26
1891	1	10		0	0	2016/07/29 10:06:03
1892	1	2		0	0	2016/07/29 10:06:15
1893	1	9		0	0	2016/07/29 10:16:39
1894	1	11		0	0	2016/07/29 16:45:31
1895	1	6		0	0	2016/07/29 18:06:00
1896	1	3		0	0	2016/07/29 18:25:47
1897	1	8		0	0	2016/07/29 18:25:56
1898	1	4		0	0	2016/07/29 18:29:06
1899	1	4		0	0	2016/07/29 18:29:06
1900	1	13		0	0	2016/07/29 18:40:30
1901	1	7		0	0	2016/07/29 18:51:01
1902	1	10		0	0	2016/07/29 19:31:26
1903	1	9		0	0	2016/07/29 19:32:03
1904	1	14		0	0	2016/07/30 07:04:13
1905	1	3		0	0	2016/07/30 08:13:48
1906	1	5		0	0	2016/07/30 08:20:28
1907	1	7		0	0	2016/07/30 08:25:03
1908	1	7		0	0	2016/07/30 08:25:03
1909	1	4		0	0	2016/07/30 08:44:14
1910	1	6		0	0	2016/07/30 08:44:27
1911	1	2		0	0	2016/07/30 09:44:39
1912	1	15		0	0	2016/07/30 09:54:10
1913	1	9		0	0	2016/07/30 10:12:05
1914	1	10		0	0	2016/07/30 10:40:43
1915	1	14		0	0	2016/07/30 15:38:09
1916	1	2		0	0	2016/07/30 17:17:01
1917	1	6		0	0	2016/07/30 18:22:23
1918	1	4		0	0	2016/07/30 18:23:19
1919	1	4		0	0	2016/07/30 18:23:19
1920	1	5		0	0	2016/07/30 18:25:50
1921	1	13		0	0	2016/07/30 18:30:19
1922	1	3		0	0	2016/07/30 18:31:07
1923	1	7		0	0	2016/07/30 18:40:55
1924	1	10		0	0	2016/07/30 19:08:02
1925	1	9		0	0	2016/07/30 19:39:38
1926	1	11		0	0	2016/07/31 07:34:12
1927	1	3		0	0	2016/07/31 08:00:28
1928	1	7		0	0	2016/07/31 08:25:16
1929	1	6		0	0	2016/07/31 08:28:49
1930	1	4		0	0	2016/07/31 08:28:58
1931	1	4		0	0	2016/07/31 08:28:58
1932	1	9		0	0	2016/07/31 09:17:36
1933	1	10		0	0	2016/07/31 10:25:23
1934	1	5		0	0	2016/07/31 17:57:33
1935	1	9		0	0	2016/07/31 18:08:24
1936	1	3		0	0	2016/07/31 18:08:55
